id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4954842173014906,Nn0H7cEjw,5331173004,薛城区检察院,#薛检播报#【#秀动回应与黄牛合作提前售票#】10月8日中午，配音演员谷江山巡演门票在秀动平台开售，多名网友反映，抢到票付款前系统被闪退并卡顿。同时，闲鱼多名商家已在兜售将于明日开抢的另一场次门票，原价350-480元被炒至1000-2000元。随后，网友质疑秀动内部与黄牛合作，相关话题登上热搜，谷江山本人也在微博发文道歉。上述闲鱼商家告诉九派财经记者，“我们是从票务那里拿票，他们基本是和秀动合作，能保证有票。”对此，秀动客服回应九派财经记者称：“确实没有和黄牛合作，演出门票都需要凭本人身份信息实名制购买，一人只能买一张。目前正在核实系统退出卡顿的问题。L九派财经的微博视频,,,,"薛检播报,秀动回应与黄牛合作提前售票",0,0,0,2023-10-09 08:04,微博视频号,,"http://f.video.weibocdn.com/o0/vbRNB41Rlx089dnCFWco010412005FfN0E010.mp4?label=mp4_720p&template=720x1276.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1701086558&ssig=LY8Squ7p%2Fk&KID=unistore,video",,
4954829074465037,Nn0lZiJyJ,5720335595,付建律师,河南泽槿律师事务所主任付建向极目新闻记者表示，我国快递行业要求快递邮寄实名制，快递公司进行邮递服务时，应当对邮寄人的真实信息进行审核。一般来说，快递公司在承运快递过程中有义务对快件进行审核和检查，以确保快件的合法性和安全性。。。。《孙艺洲险些中招的新型“蟹卡”骗局：有重庆市民被骗109万，快递公司是否要担责？》然而，伴蟹而生的一种新型诈骗方式，连日来开始不断浮现，就连知名演员孙艺洲也差点掉进去了。10月7日，演员孙艺洲发微博称，自己差点陷入新型“蟹卡”骗局。O网页链接,,,,,0,0,0,2023-10-09 07:12,百度App,['https://wx2.sinaimg.cn/large/006f7WBlly1hiond97wyjj308o05st8x.jpg'],,,河南
4952138553235634,NlSmrdzJE,1995652593,猫九稀罕傅诗淇,请问微博啥时候可以一人一号实名制啊？？？！！！！！！！#实名制#,,,,实名制,0,1,0,2023-10-01 21:01,iQOO 11 未来电竞旗舰,,,,辽宁
4952086442934788,NlR0ocjti,7752548490,银重刚兆,建议微博里所有涉及俄乌冲突的帖子全部放在一个专门的板块里。这个板块无论发帖还是留言都要实名制，,,,,,1,10,6,2023-10-01 17:34,荣耀X30i 5G,,,,上海
4951847304431898,NlKMGiAWe,7319366942,TripleLineee,因为主页写着梦男或微博说自己梦男就觉得泥塑粉皮下真是男的的梦女整肃姐们是每天举着身份证实名制上网吗，感觉你们是会在smz大调查帖里实话实说自己在哪上学上班收入多少家有什么的人诶，这种智商来上网最好是多刷抖音反电诈科普视频，免得都活不到被忽悠着买保健品骗走养老金的年纪啦～,,,,,0,1,2,2023-10-01 01:44,iPhone 14 Pro Max,,,,泰国
4951830059026953,NlKkRBSk1,7769435827,不知名zhou,微博能不能实名制,,,,,0,0,0,2023-10-01 00:35,OPPO Reno6 5G,,,,广东
4947862293316487,Nk57fdULJ,5693300904,还好没有死在昨日,你好星期一尊的很无语每次发微博老是提醒我添加位置谁上网实名制啊,,,,,0,0,0,2023-09-20 01:49,你好星期一超话,,,,湖南
4947854873330054,Nk4VhdYiy,2826064925,余大嘴,挺羡慕那些稀有身份认证的博主的，都是在微博认证还没有实名制的时候完成的，“微博知名博主”、“微博人气博主”、“网络红人”等等。,,,,,0,0,0,2023-09-20 01:19,,,,,江苏
4951812257614031,NlJS9vWKX,3524324625,fxzyeqm,本人发微博正式回应未曾霸凌熊猪兽并且抖音均已实名制备注,,,,,0,2,2,2023-09-30 23:25,iQOO 10 Pro 赛道传奇,['https://wx4.sinaimg.cn/large/d210ed11ly1hif0v1jv77j21402gwk65.jpg'],,,上海
4951757002114059,NlIr28RXJ,7474848213,沈山弈,别说，咱中国畜牲挺多的一抓一大把建议实名制到祖上三代，谁知道你在微博是怎样卖国怎样辱骂国家的,,,,,0,0,0,2023-09-30 19:45,nova 9 精彩由我摄定,,,,黑龙江
4950511566982426,Nlc2gtirM,7514662777,史实君,这才是大家应该要追的星,,,,,1479,8787,153914,2023-09-27 09:16,,['https://wx4.sinaimg.cn/large/008cyL4lgy1hiavi6oswrj30u011pb29.jpg'],,
4951716753575909,NlHo7f0fX,2905766577,V-iv-O,特意转发，记录一下评论里的50万，等微博实名制了，再来看看都是谁，嘿嘿～,,,,,0,0,153914,2023-09-30 17:05,iPhone客户端,,,4950511566982426,河南
4951684519560449,NlGy7E76N,1199465702,全网球Felix,10月2-15日，万众瞩目的2023@上海劳力士大师赛就将正式迎来超级开场！这场亚洲网球的旗舰赛事将在久事体育场馆旗忠网球中心为广大球迷带来为期两周的巅峰盛宴。此刻，是不是已经迫不及待，只等一睹网坛大师的风采！如何做好万全准备，收获丝滑观赛体验？看这一篇就够了！🎫我什么时候能入场？观赛前超激动，但千万不要记错时间！一定要提前查阅你的电子票，看好自己的观赛日期和具体场次。赛事全程14天，每天赛场开放的时间不完全一样哦！10月2日开赛首日，赛场大门将于早上10:00开启；而10月3-12日期间，开放时间改为11:00；10月13-15日则为12:30。另外注意，10月2-3日的资格赛以及10月13-15日最后三天不分日夜场，其余时候的中央场馆赛票分为日场和夜场。不管你购买的是哪个时段的票，都能在当天赛场大门开放后入内。不过，中央场馆的检票时间是有严格区分的，日场票观众可以在进入大门后直奔中央场馆检票，但夜场票观众必须等到17:30以后才可入馆。如果你观赛那天发现已经到了夜场检票时间，但中央场馆的日场比赛还未结束，就请根据现场指引耐心等候，不要着急哦！☁️出行前查阅天气预报出门前提前看好天气预报，如果遇到下雨天，买了中央场馆票的观众别担心，中央场馆会在关闭顶棚后继续比赛，而其他室外场地的比赛将有所调整。每天的3号馆票和外场票将于当天早上8:30在官方票务渠道“久事体育APP”及“久事体育APP”小程序上开售。但如果遇到下雨天，可能停止售票。尤其注意，外场票不退不换，请大家购买时务必看清购票页面上的“须知”条款，以免产生误解。🆔记得带好以下装备收拾包包准备出发！先检查一下随身装备：本届赛事门票实行实名制认证，请一定要带好购票时使用的本人有效身份证件（大陆身份证、港澳台通行证、护照等）！赛场昼夜温差大，请记得带好防晒或保暖外套。下雨天带好雨具，但长柄伞不允许带哦！爱摄影的观众也请注意，三脚架、单脚架等都不可以带入，只可以携带镜头焦距在200毫米及以下的手持设备。最后提醒大家，注意查阅久事体育APP购票页面的“须知-观演提示”，有一些东西是不能带进赛场的哦！🚇我要怎么去赛场？比赛场地旗忠网球中心位于上海市闵行区元江路5500号，所有观众请从2号门进入。我们推荐大家首选公共交通绿色出行！我们在地铁一号线莘庄站南广场枢纽出口处设置了往返赛场的短驳车乘坐点，并经停地铁五号线颛桥站。短驳车发车频次为10分钟一班，且人满即发车，是你出门观赛的省心之选。如果需要自驾前往，请听从现场工作人员指引，前往周边停车区域有序停车。🛂到达赛场，如何顺利入场？拿着本人的有效身份证件（大陆身份证、港澳台通行证、护照等）走观众入口相应通道的闸机，过安检、刷证件后入场。进入到赛场区域后，持中央场馆票的观众注意啦：今年中央场馆设有2个检票入口，分别在8号玻璃门前和16号玻璃门前，大家可以根据“就近原则”，在离自己观赛区域更近的入口处有序排队检票后进场。场馆可以反复进出，请放心观赛。🤫观赛需要注意哪些礼仪？为了提升大家的观赛体验，也请注意以下几点观赛礼仪哦：第一，网球比赛中在单数局结束后双方球员会换边并进行短暂的休息，而第1局结束后球员只换边不坐下休息。观众只有在换边休息的局间才能入场，反之请在入口处耐心等候入场。第二，局间休息时请尽快入座，如果在比赛开始时还没走到自己的座位，也请就近坐下，不要停留在过道或者栏杆旁观赛。第三，比赛进行中请保持安静，请将手机调至静音，也不要大声喧哗或随意走动。第四，拍照时请勿使用闪光灯。第五，鼓掌加油时也请注意，只有在裁判给出判罚后，才能开始加油叫好，请尽量避免在比赛过程中发出噪声，更不要刻意干扰球员。第六，每一位参加比赛的选手都是值得尊敬的，赛后在为胜利者庆祝鼓掌的同时，请不要忘记对失利的球员同样致以敬意与掌声。📅赛事现场可能发生赛程变化根据赛事规则，当比赛日遭遇下雨天，中央场馆的赛事将暂停，待顶棚关闭后继续进行。而其他室外场地比赛将有所调整，请大家及时关注现场大屏、“上海劳力士大师赛”官方微博等渠道发布的官方信息，注意查收手机短信提示，或至现场咨询亭询问，获取最新赛事安排。没有带雨具的观众欢迎移步现场品牌天地、美食天地等室内场所参与现场活动，等待进一步的赛事信息。🚌度过了愉快的一天，散场该怎么走？返程时，依然可以乘坐从赛场去往地铁一号线莘庄站的短驳车，同样经停地铁五号线颛桥站。另外我们还会提供从赛场到上海体育馆的返程专线，确保大家安全返回。散场时人流量较大，还请各位球迷跟随现场指引，安全有序离开。2023上海劳力士大师赛开赛在即，让我们共同期待！#大师赛超级开场##上海劳力士大师赛#L全网球Felix的微博视频,,,上海劳力士大师赛,"大师赛超级开场,上海劳力士大师赛",6,2,22,2023-09-30 14:57,微博视频号,,"http://f.video.weibocdn.com/o0/GFfTIFZQlx0890vX82CA01041200W0cj0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1701086600&ssig=4hnEdbQ83W&KID=unistore,video",,北京
4951604367721209,NlEsQwoDD,5510110713,新浪医药,【国谈药品重磅利好！医保局「点名」协和等23家大医院向药店流转处方...】#微博健康在关注##健闻登顶计划#在新一轮医保目录调整的关键时期，就国谈药品落地多个医药大省密集发文，广东、河北之后，北京直接点名协和等23家大医院，并要求向药店流转处方。01北京点名协和等23家大医院向药店流转处方做好国谈药品落地9月26日，北京市医保局发布《关于进一步做好国家医保谈判药品落地试点工作的通知》，打通国谈药品落地从院内到院外的处方流转、药品购买、医保结算链条，该通知于2023年10月28日执行。在通知中，北京市医保局指出，中国医学科学院北京协和医院、北京医院、首都医科大学附属北京同仁医院、中日友好医院、北京肿瘤医院、北京积水潭医院(北京大学第四临床医学院）等23家大医院“门诊量大、国谈药采购数量少”。北京此次计划在参加试点工作的定点医疗机构周边认定1家定点零售药店供应国谈药。参保人员凭医生开具的外配处方到协议药店购买国谈药，发生的药品费用按医保规定进行结算。针对定点零售药店，北京几乎给出了全国范围内最详细的要求，包含距离试点定点医疗机构距离，药学技术人员数量，国谈药品种的零售经营权情况，冷链运输，信息系统等。根据试点工作安排，定点零售药店根据试点医疗机构诊疗需要，供应试点医疗机构暂无法配备的治疗必需国谈药。国谈药在试点医疗机构和协议药店执行统一的支付标准和价格。在定点医疗机构总额预算管理中，对试点医疗机构在协议药店发生的国谈药增量费用在医疗机构总额外由医保单独清算。同时，符合DRG除外政策的国谈药执行除外政策。根据2022年7月13日北京医保局发布的《关于印发CHS-DRG付费新药新技术除外支付管理办法的通知（试行）》，同时满足相关条件的药品及医疗器械由企业向北京市医疗保险事务管理中心申报。北京在2023年医保重点工作中进一步要求，做好与DRG付费、按人头付费等支付方式的有效衔接，做好与集中采购、国家谈判药品等政策的高效联动；同时畅通国家谈判药品“双通道”保障机制。02双通道、医保单独支付、召开药事会...持续推动国谈药品落地双通道、医保单独支付、推动药事会是国谈药品落地最主要的三个措施，自2022版医保目录落地以来，国谈药品的配备在系列政策保障下有所提速。据国家医保局医药管理司司长黄心宇介绍，今年1月，国家医保局印发了2022年版的国家医保药品目录，并于今年3月1号正式实施，到今年8月底，全国已经有23.4万家定点医药机构配备了协议期内的谈判药品，其中定点医疗机构6.5万家，定点零售药店16.9万家，91个去年新增的谈判药已经在55000家定点医药机构有了配备。下一步国家医保局将持续抓好医保药品目录的落地工作，强化监测和调度，优化双通道的机制，不断提高医保目录药品的供应保障水平。早在2021年，国家医保局、国家卫健委就在《关于建立完善国家医保谈判药品“双通道”管理机制的指导意见》中提出，“对使用周期较长、疗程费用较高的谈判药品，可探索建立单独的药品保障机制”“纳入‘双通道’管理和施行单独支付的药品范围，原则上由省级医保行政部门按程序确定”。单独支付9月14日，河北省医保局印发《河北省医疗保障局办公室关于做好谈判药品单独支付保障工作的通知》，该通知自2023年12月1日起实施，试行期限2年。河北规定，适合门诊使用的谈判药品（含竞价药品、转为常规药品的谈判药品）纳入单独支付药品范围，并实行动态管理。目前，河北省医保局确定的单独支付药品共334个（名单附后）——其中，协议期内国家医保谈判药品288个，竞价药品10个，转为医保药品目录内常规药品的原国家谈判药品36个。河北提出建立单独支付药品“三定一备案”管理机制，即：定医疗机构、定责任医师、定零售药店，实名制备案。认定机构应为二级及以上医保定点医疗机构。优先从门诊保障和“双通道”定点零售药店中确定单独支付药品供药零售药店。8月2日，广东省医保局发布《关于做好医保药品单独支付保障工作的通知》，广东的单独支付共覆盖司美格鲁肽注射液、阿齐沙坦片、泽布替尼胶囊、人凝血因子Ⅸ、丹红注射液等403个品种（名单附后），自2023年9月1日起实施，试行期限2年按照广东要求，此次名单中403个单独支付品种的限定支付范围与医保药品目录保持一致，执行统一的医保支付标准，药品费用由统筹基金与定点医疗机构单列结算，不纳入相关额度。更早之前，江苏、湖北、湖南等省均提出针对一定数量的药品开展医保单独支付。例如，湖南今年年初公布的《2023年“双通道”单行支付管理药品名单》包含123个药品。召开药事会国家医保局提出，各定点医疗机构落实合理用药主体责任，建立院内药品配备与医保药品目录调整联动机制，根据临床用药需求，及时统筹召开药事会，努力实现“应配尽配”。7月21日，广东省卫健委发布关于公开征求《广东省医疗机构药品目录管理指南（征求意见稿）》。针对国谈药品，广东要求各医保定点医疗机构要建立院内药品配备与医保药品目录调整联动机制，自新版国家医保药品目录正式公布后三个月内召开药事会，根据临床用药需求，对协议期内国家医保谈判药品做到“应配尽配”。因特殊原因无法按期召开药事会，但临床优势明显、安全性高、不可替代、患者确有需求的国谈药品，可经医疗机构药事管理与药物治疗学委员会主任委员审核确认后，直接纳入本机构药品目录。自2023年1月18日，2022版国家医保目录发布后，山东、陕西、四川等都发布了加快国谈药品配备的文件，其中业内最关注的就是药事会的召开。山东：加快配备谈判药品，自国家药品目录（2022年)正式公布三个月内，根据临床用药需求，及时召开药事会，确保谈判药品“应配尽配”。陕西：各地要督促定点医疗机构自本文件印发后的3个月内，统筹召开药事会，按照临床用药需求，合理配备使用目录内药品。四川：要求定点（协议）医疗机构建立院内药品配备与医保药品目录调整联动机制，自新版国家医保药品目录公布后三个月内，及时召开专题药事会，做到国谈药品“应配尽配。双通道2022版国家医保目录已经于3月1日正式落地，今年的医保目录调整工作正在进行，预计将于12月初公布目录调整结果，新版医保目录将于明年1月1日起开始正式执行。根据国家医保局要求，省级医保部门要及时更新本省纳入“双通道”和单独支付的药品范围，与新版目录同步实施。鼓励各地积极探索通过“双通道”渠道提升罕见病用药供应保障水平的有效模式。规范“双通道”药店准入程序，进一步提升农村地区、偏远地区和经济欠发达地区“双通道”药店的覆盖率。2023年12月31日前，各省份要依托全国统一的医保信息平台电子处方中心，建立健全全省统一、高效运转、标准规范的处方流转机制，实现省域内“双通道”处方流转电子化。除上述政策外，国家卫健委在《国家三级公立医院绩效考核操作手册（2022版）》中规定，国谈药品和中药饮片费用不纳入医疗收入增幅考核指标，同时这一规定也应用于“门诊次均费用增幅”、“门诊次均药品费用增幅”、“住院次均费用增幅”、“住院次均药品费用增幅”等，从医院考核指标压力层面为国谈药品的使用减少障碍。同时，国家医保局提出，相关部门指导各地加强协议管理，将定点医疗机构合理配备使用谈判药品情况纳入协议内容，并与年度考核挂钩；对医疗机构年度医保总额做出合理调整，对实行单独支付的谈判药品，可不纳入定点医疗机构总额控制范围；对实行DRG等支付方式改革的病种，及时根据谈判药品实际使用情况合理调整该病种的权重。今年的医保目录调整已经进入到谈判/竞价阶段（2023年9-11月），随着新版医保目录的公布，国谈药品的落地将是最受关注的议题。,,,,"微博健康在关注,健闻登顶计划",1,0,3,2023-09-30 09:39,微博网页版,,,,北京
4954613834057659,NmUKPh1A7,6070641525,大局财经,【#秀动回应与黄牛合作提前售票#】10月8日中午，配音演员谷江山巡演门票在秀动平台开售，多名网友反映，抢到票付款前系统被闪退并卡顿。同时，闲鱼多名商家已在兜售将于明日开抢的另一场次门票，原价350-480元被炒至1000-2000元。随后，网友质疑秀动内部与黄牛合作，相关话题登上热搜，谷江山本人也在微博发文道歉。上述闲鱼商家告诉九派财经记者，“我们是从票务那里拿票，他们基本是和秀动合作，能保证有票。”对此，秀动客服回应九派财经记者称：“确实没有和黄牛合作，演出门票都需要凭本人身份信息实名制购买，一人只能买一张。目前正在核实系统退出卡顿的问题。”#秀动否认与黄牛合作提前售票#L九派财经的微博视频,,,,"秀动回应与黄牛合作提前售票,秀动否认与黄牛合作提前售票",0,0,0,2023-10-08 16:57,微博视频号,,"http://f.video.weibocdn.com/o0/vbRNB41Rlx089dnCFWco010412005FfN0E010.mp4?label=mp4_720p&template=720x1276.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1701086615&ssig=qep98u3hdQ&KID=unistore,video",,山东
4954610001775040,NmUEE7rLG,5985174762,财识App,【#秀动回应与黄牛合作提前售票#】10月8日中午，配音演员谷江山巡演门票在秀动平台开售，多名网友反映，抢到票付款前系统被闪退并卡顿。同时，闲鱼多名商家已在兜售将于明日开抢的另一场次门票，原价350-480元被炒至1000-2000元。随后，网友质疑秀动内部与黄牛合作，相关话题登上热搜，谷江山本人也在微博发文道歉。上述闲鱼商家告诉九派财经记者，“我们是从票务那里拿票，他们基本是和秀动合作，能保证有票。”对此，秀动客服回应九派财经记者称：“确实没有和黄牛合作，演出门票都需要凭本人身份信息实名制购买，一人只能买一张。目前正在核实系统退出卡顿的问题。”#秀动否认与黄牛合作提前售票#L九派财经的微博视频,,,,"秀动回应与黄牛合作提前售票,秀动否认与黄牛合作提前售票",14,34,363,2023-10-08 16:42,微博视频号,,"http://f.video.weibocdn.com/o0/vbRNB41Rlx089dnCFWco010412005FfN0E010.mp4?label=mp4_720p&template=720x1276.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1701086615&ssig=qep98u3hdQ&KID=unistore,video",,
4954609627696835,NmUE2wiiv,3744217924,星球财经,【#秀动回应与黄牛合作提前售票#】10月8日中午，配音演员谷江山巡演门票在秀动平台开售，多名网友反映，抢到票付款前系统被闪退并卡顿。同时，闲鱼多名商家已在兜售将于明日开抢的另一场次门票，原价350-480元被炒至1000-2000元。随后，网友质疑秀动内部与黄牛合作，相关话题登上热搜，谷江山本人也在微博发文道歉。上述闲鱼商家告诉九派财经记者，“我们是从票务那里拿票，他们基本是和秀动合作，能保证有票。”对此，秀动客服回应九派财经记者称：“确实没有和黄牛合作，演出门票都需要凭本人身份信息实名制购买，一人只能买一张。目前正在核实系统退出卡顿的问题。”#秀动否认与黄牛合作提前售票#L九派财经的微博视频,,,,"秀动回应与黄牛合作提前售票,秀动否认与黄牛合作提前售票",0,4,2,2023-10-08 16:40,微博视频号,,"http://f.video.weibocdn.com/o0/vbRNB41Rlx089dnCFWco010412005FfN0E010.mp4?label=mp4_720p&template=720x1276.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1701086615&ssig=qep98u3hdQ&KID=unistore,video",,
4954609553247633,NmUDVdCRb,7467694254,西部决策D财经,【#秀动回应与黄牛合作提前售票#】10月8日中午，配音演员谷江山巡演门票在秀动平台开售，多名网友反映，抢到票付款前系统被闪退并卡顿。同时，闲鱼多名商家已在兜售将于明日开抢的另一场次门票，原价350-480元被炒至1000-2000元。随后，网友质疑秀动内部与黄牛合作，相关话题登上热搜，谷江山本人也在微博发文道歉。上述闲鱼商家告诉九派财经记者，“我们是从票务那里拿票，他们基本是和秀动合作，能保证有票。”对此，秀动客服回应九派财经记者称：“确实没有和黄牛合作，演出门票都需要凭本人身份信息实名制购买，一人只能买一张。目前正在核实系统退出卡顿的问题。”#秀动否认与黄牛合作提前售票#L九派财经的微博视频,,,,"秀动回应与黄牛合作提前售票,秀动否认与黄牛合作提前售票",1,1,3,2023-10-08 16:40,微博视频号,,"http://f.video.weibocdn.com/o0/vbRNB41Rlx089dnCFWco010412005FfN0E010.mp4?label=mp4_720p&template=720x1276.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1701086615&ssig=qep98u3hdQ&KID=unistore,video",,
4954609314170510,NmUDxhuWi,1974561081,网易财经,【#秀动回应与黄牛合作提前售票#】10月8日中午，配音演员谷江山巡演门票在秀动平台开售，多名网友反映，抢到票付款前系统被闪退并卡顿。同时，闲鱼多名商家已在兜售将于明日开抢的另一场次门票，原价350-480元被炒至1000-2000元。随后，网友质疑秀动内部与黄牛合作，相关话题登上热搜，谷江山本人也在微博发文道歉。上述闲鱼商家告诉九派财经记者，“我们是从票务那里拿票，他们基本是和秀动合作，能保证有票。”对此，秀动客服回应九派财经记者称：“确实没有和黄牛合作，演出门票都需要凭本人身份信息实名制购买，一人只能买一张。目前正在核实系统退出卡顿的问题。”#秀动否认与黄牛合作提前售票#L九派财经的微博视频,,,,"秀动回应与黄牛合作提前售票,秀动否认与黄牛合作提前售票",1,6,4,2023-10-08 16:39,微博视频号,,"http://f.video.weibocdn.com/o0/vbRNB41Rlx089dnCFWco010412005FfN0E010.mp4?label=mp4_720p&template=720x1276.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1701086615&ssig=qep98u3hdQ&KID=unistore,video",,
4954608918595634,NmUCTA47g,5973896578,见识财经,【#秀动回应与黄牛合作提前售票#】10月8日中午，配音演员谷江山巡演门票在秀动平台开售，多名网友反映，抢到票付款前系统被闪退并卡顿。同时，闲鱼多名商家已在兜售将于明日开抢的另一场次门票，原价350-480元被炒至1000-2000元。随后，网友质疑秀动内部与黄牛合作，相关话题登上热搜，谷江山本人也在微博发文道歉。上述闲鱼商家告诉九派财经记者，“我们是从票务那里拿票，他们基本是和秀动合作，能保证有票。”对此，秀动客服回应九派财经记者称：“确实没有和黄牛合作，演出门票都需要凭本人身份信息实名制购买，一人只能买一张。目前正在核实系统退出卡顿的问题。”#秀动否认与黄牛合作提前售票#L九派财经的微博视频,,,,"秀动回应与黄牛合作提前售票,秀动否认与黄牛合作提前售票",0,0,0,2023-10-08 16:38,微博视频号,,"http://f.video.weibocdn.com/o0/vbRNB41Rlx089dnCFWco010412005FfN0E010.mp4?label=mp4_720p&template=720x1276.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1701086615&ssig=qep98u3hdQ&KID=unistore,video",,
4954608848079325,NmUCMxTNH,7527263632,后海财经,【#秀动回应与黄牛合作提前售票#】10月8日中午，配音演员谷江山巡演门票在秀动平台开售，多名网友反映，抢到票付款前系统被闪退并卡顿。同时，闲鱼多名商家已在兜售将于明日开抢的另一场次门票，原价350-480元被炒至1000-2000元。随后，网友质疑秀动内部与黄牛合作，相关话题登上热搜，谷江山本人也在微博发文道歉。上述闲鱼商家告诉九派财经记者，“我们是从票务那里拿票，他们基本是和秀动合作，能保证有票。”对此，秀动客服回应九派财经记者称：“确实没有和黄牛合作，演出门票都需要凭本人身份信息实名制购买，一人只能买一张。目前正在核实系统退出卡顿的问题。”#秀动否认与黄牛合作提前售票#L九派财经的微博视频,,,,"秀动回应与黄牛合作提前售票,秀动否认与黄牛合作提前售票",0,0,0,2023-10-08 16:37,微博视频号,,"http://f.video.weibocdn.com/o0/vbRNB41Rlx089dnCFWco010412005FfN0E010.mp4?label=mp4_720p&template=720x1276.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1701086615&ssig=qep98u3hdQ&KID=unistore,video",,
4954607342587015,NmUAmaR03,7751130532,九派财经,【#秀动回应与黄牛合作提前售票#】10月8日中午，配音演员谷江山巡演门票在秀动平台开售，多名网友反映，抢到票付款前系统被闪退并卡顿。同时，闲鱼多名商家已在兜售将于明日开抢的另一场次门票，原价350-480元被炒至1000-2000元。随后，网友质疑秀动内部与黄牛合作，相关话题登上热搜，谷江山本人也在微博发文道歉。上述闲鱼商家告诉九派财经记者，“我们是从票务那里拿票，他们基本是和秀动合作，能保证有票。”对此，秀动客服回应九派财经记者称：“确实没有和黄牛合作，演出门票都需要凭本人身份信息实名制购买，一人只能买一张。目前正在核实系统退出卡顿的问题。”#秀动否认与黄牛合作提前售票#L九派财经的微博视频,,,,"秀动回应与黄牛合作提前售票,秀动否认与黄牛合作提前售票",52,187,1905,2023-10-08 16:31,微博视频号,,"http://f.video.weibocdn.com/o0/vbRNB41Rlx089dnCFWco010412005FfN0E010.mp4?label=mp4_720p&template=720x1276.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1701086615&ssig=qep98u3hdQ&KID=unistore,video",,
4954538038788844,NmSMzASny,3951218339,军武大狼,被抓获的哈马斯武装分子，他们的背上被写上编号。,,,,,50,108,1019,2023-10-08 11:56,微博网页版,"['https://wx3.sinaimg.cn/large/eb82cea3gy1hinpxkvravj20ir0p0q7j.jpg', 'https://wx4.sinaimg.cn/large/eb82cea3gy1hinpxogmeyj20lc0sg43p.jpg']",,
4954589160539993,NmU722gtz,3054209917,冰山慧谷,一个个的都长反骨，微博应该实名制了,,,,,0,0,1019,2023-10-08 15:19,vivo Y76s,,,4954538038788844,广西
4945987589901983,NjilwFxXp,5312946390,吸甜少女x,有没有可能，以后微博可以实名制，资料必须显示年龄这样就可以更好区别未成年了,,,,,0,0,1,2023-09-14 21:39,iPhone客户端,,,,四川
